firm,year,quarter,total_assets,current_assets,inventory,total_liabilities,short_term_debt,equity,revenue,cogs,operating_profit,interest_expense,net_income,cfo,capex,avg_total_assets,avg_equity,avg_inventory,ROA,ROE,NPM,TATO,ITO,DAR,DER,ICR,CR,QR,capex_abs,CFO_TA,FCF,FCF_TA,SIZE,REV_GROWTH_QOQ,REV_GROWTH_YOY,ROA_lag1,ROA_lag2,ROA_lag4
PV2,2015,3,252726286578.0,76856006333.0,11998020611.0,32532742068.0,32532742068.0,220193544510.0,2399056728.0,-2183109825.0,51215034.0,0.0,51215034.0,-17563152874.0,-79470000.0,255563902738.0,220167936993.0,11998020611.0,0.00020040010913632364,0.00023261804011738698,0.02134798789968421,0.00938730666693361,-0.18195583219772818,0.1287271795447336,0.14774612098822243,,2.362420178795732,1.993621859062286,79470000.0,-0.06872313611521835,-17642622874.0,-0.06903409552360347,26.255572868795614,-0.12926237516304562,,0.004125303366922918,-0.0037169711760321016,-0.00039333993217472005
PV2,2015,4,252944699641.0,69327356838.0,7878185223.0,32442132360.0,32442132360.0,220502567281.0,2844389698.0,-2103934027.0,-338420972.0,0.0,309022771.0,13057872510.0,-120530000.0,252835493109.5,220348055895.5,9938102917.0,0.0012222286008957057,0.001402430213164912,0.10864290895768812,0.011249962032696608,-0.211703787389949,0.12825780657212646,0.14712813896020083,,2.136954379838428,1.8941162970768424,120530000.0,0.05164572564321415,12937342510.0,0.05116901251042706,26.2564367232881,0.1856283616816583,,0.00020040010913632364,0.004125303366922918,-0.08885183300138562
PV2,2016,1,254173981890.0,69951901911.0,7878185223.0,32686130304.0,32686130304.0,221487851586.0,4687867564.0,-4333693679.0,985284305.0,-5233670.0,985284305.0,-2241224512.0,-820000000.0,253559340765.5,220995209433.5,7878185223.0,0.003885813482656209,0.004458396666270195,0.21017750428070753,0.01848824637990952,-0.5500878129074677,0.12859746721891355,0.1475752736321456,-188.2587753908825,2.140109620209143,1.89908429387873,820000000.0,-0.008839053237927283,-3061224512.0,-0.012073010218271236,26.261284837552253,0.6481101613102525,-0.1347895435280131,0.0012222286008957057,0.00020040010913632364,-0.0037169711760321016
PV2,2016,2,253913767166.0,69922915251.0,4378463000.0,32812783824.0,32812783824.0,221100983342.0,5748681356.0,-7575830965.0,-386868244.0,0.0,-386868244.0,643093357.0,-14546862.0,254043874528.0,221294417464.0,6128324111.5,-0.0015228402759908327,-0.0017482060705979418,-0.0672968668886507,0.02262869501057935,-1.2361994612497251,0.12922806112576063,0.1484063224325196,,2.1309656512550093,1.9975279330935443,14546862.0,0.0025314263459208894,628546495.0,0.0024741651266648565,26.26026054697554,0.2262891981305981,1.0864838631977203,0.003885813482656209,0.0012222286008957057,0.004125303366922918
PV2,2016,3,254131769699.0,69906640547.0,6216007169.0,32400971665.0,32400971665.0,221730798034.0,4795961892.0,-4208583223.0,629814692.0,0.0,629814692.0,-7423283753.0,-114000000.0,254022768432.5,221415890688.0,5297235084.5,0.0024793631527063567,0.0028444873131869297,0.13132187164593093,0.018880047334317605,-0.7944867758115068,0.12749673802443715,0.1461275201834238,,2.1575476584399524,1.9657013387286637,114000000.0,-0.029222907059894304,-7537283753.0,-0.02967168572923745,26.261118747788505,-0.1657283479463738,0.9991031625159636,-0.0015228402759908327,0.003885813482656209,0.00020040010913632364
PV2,2016,4,207782648112.0,44007018129.0,28730023213.0,6653948076.0,6653948076.0,201128700036.0,7837793474.0,-34311209745.0,-46410257998.0,-36559445.0,-46410257998.0,6397469061.0,-1711645739.0,230957208905.5,211429749035.0,17473015191.0,-0.2009474318551777,-0.21950675441759743,-5.921342295118505,0.033936128303347156,-1.9636685122710256,0.03202359839216871,0.03308303625891785,1269.446458993018,6.613670203969292,2.295929385307695,1711645739.0,0.027699802449628802,4685823322.0,0.020288707783601954,26.059758409295338,0.6342484887284003,1.7555273032774146,0.0024793631527063567,-0.0015228402759908327,0.0012222286008957057
PV2,2017,1,207497468060.0,42885917124.0,29342537936.0,5682150813.0,5682150813.0,201815317247.0,5429103355.0,-5240106606.0,686617211.0,-22177778.0,686617211.0,-1665075717.0,0.0,207640058086.0,201472008641.5,29036280574.5,0.003306766610109587,0.003408003005627293,0.1264697254966884,0.026146705048364912,-0.18046755653001653,0.02738419348498724,0.02815520095556308,-30.95969357254816,7.547479561063878,2.3834951999187637,0.0,-0.008019048599525829,-1665075717.0,-0.008019048599525829,26.058384974422236,-0.3073173753544607,0.15811790347753085,-0.2009474318551777,0.0024793631527063567,0.003885813482656209
PV2,2017,2,206720477819.0,41269136846.0,29843254664.0,5662004467.0,5662004467.0,201058473352.0,4872449533.0,-4752037550.0,-756843895.0,0.0,-756843895.0,-5768264182.0,-167801033.0,207108972939.5,201436895299.5,29592896300.0,-0.003654326919100153,-0.003757225774725682,-0.1553312948392933,0.02352601851984136,-0.16058034677734467,0.027389664181975863,0.02816098407893177,,7.288785638819243,2.017992435116177,167801033.0,-0.02785134849606447,-5936065215.0,-0.028661554981174207,26.054633368968897,-0.10253144683409698,-0.1524230982267718,0.003306766610109587,-0.2009474318551777,-0.0015228402759908327
PV2,2017,3,212220535773.0,46220097159.0,30455769387.0,10442955334.0,10442955334.0,201777580439.0,6489716374.0,-5337008170.0,719107087.0,0.0,719107087.0,-940274739.0,-401996364.0,209470506796.0,201418026895.5,30149512025.5,0.0034329753529470713,0.0035702220803358786,0.11080716714847298,0.03098152801205676,-0.17701806136981718,0.049208033972594545,0.051754785201010185,,4.425959479929726,1.5095657568001621,401996364.0,-0.004488816842915831,-1342271103.0,-0.006407924072610454,26.08089183399992,0.33192069616044595,0.35316262308616353,-0.003654326919100153,0.003306766610109587,0.0024793631527063567
PV2,2017,4,224559793344.0,58646781916.0,30550314842.0,18535050693.0,18535050693.0,206024742651.0,4518961678.0,-4041840168.0,4373628878.0,0.0,4247162212.0,13086404594.0,-1655996000.0,218390164558.5,203901161545.0,30503042114.5,0.019447589229057594,0.020829514554102587,0.939853558103132,0.020692148326073124,-0.13250613341541634,0.08253948944727793,0.08996516852540301,,3.1641015116375546,1.5158559606535629,1655996000.0,0.05992213349193459,11430408594.0,0.05233939274283639,26.137407848728863,-0.30367347083079166,-0.42343955693773105,0.0034329753529470713,-0.003654326919100153,-0.2009474318551777
